Date,Open Price,Close Price,High,Low
2020-04-06,6781.64,7347.22,7359.05,6779.91
2020-04-07,7347.22,7201.57,7462.51,7084.52
2020-04-08,7201.57,7367.37,7425.85,7157.96
2020-04-09,7367.37,7294.55,7374.01,7124.88
2020-04-10,7294.55,6876.49,7304.8,6757.67
2020-04-11,6876.49,6887.6,6956.27,6785.52
2020-04-12,6887.6,6913.76,7199.97,6802.16
2020-04-13,6913.76,6859.43,6913.76,6612.34
2020-04-14,6859.43,6879.44,6986.75,6773.97
2020-04-15,6879.44,6629.54,6937.49,6614.79
2020-04-16,6629.54,7114.55,7207.11,6487.08
2020-04-17,7114.55,7037.12,7155.17,7005.79
2020-04-18,7037.12,7264.29,7304.35,7028.43
2020-04-19,7264.29,7132.88,7276.84,7072.33
2020-04-20,7132.88,6842.45,7225.23,6770.07
2020-04-21,6842.45,6855.11,6948.78,6779.51
2020-04-22,6855.11,7135.41,7165.43,6831.44
2020-04-23,7135.41,7489.25,7731.56,7041.2
2020-04-24,7489.25,7509.44,7607.28,7408.35
2020-04-25,7509.44,7546.92,7708.4,7445.98
2020-04-26,7546.92,7701.35,7705.3,7497.88
2020-04-27,7701.35,7787.41,7790.33,7639.98
2020-04-28,7787.41,7760.32,7791.85,7671.26
2020-04-29,7760.32,8784.96,8952.44,7733.02
2020-04-30,8784.96,8637.56,9460.77,8416.64
2020-05-01,8637.56,8829.12,9066.47,8631.39
2020-05-02,8829.12,8981.11,9013.29,8768.81
2020-05-03,8981.11,8907.19,9197.48,8735.78
2020-05-04,8907.19,8881.65,8968.9,8537.49
2020-05-05,8881.65,9029.75,9119.13,8781.58
2020-05-06,9029.75,9153.2,9408.99,8924.06
2020-05-07,9153.2,9999.93,10064.33,9042.52
2020-05-08,9999.93,9808.18,10041.73,9728.64
2020-05-09,9808.18,9541.13,9912.22,9525.77
2020-05-10,9541.13,8735.05,9556.85,8228.22
2020-05-11,8735.05,8568.88,9164.84,8228.58
2020-05-12,8568.88,8821.18,8975.74,8541.95
2020-05-13,8821.18,9317.44,9407.67,8807.57
2020-05-14,9317.44,9793.19,9937.97,9263.29
2020-05-15,9793.19,9311.69,9841.71,9149.13
2020-05-16,9311.69,9387.08,9584.9,9224.32
2020-05-17,9387.08,9670.56,9885.55,9334.23
2020-05-18,9670.56,9722.73,9943.74,9476.37
2020-05-19,9722.73,9780.2,9890.69,9471.96
2020-05-20,9780.2,9509.45,9832.94,9323.82
2020-05-21,9509.45,9059.11,9566.81,8811.54
2020-05-22,9059.11,9170.74,9265.04,8936.82
2020-05-23,9170.74,9186.19,9311.34,9101.08
2020-05-24,9186.19,8718.49,9307.11,8707.14
2020-05-25,8718.49,8901.48,8977.43,8639.46
2020-05-26,8901.48,8844.5,9011.53,8705.66
2020-05-27,8844.5,9204.62,9222.3,8820.55
2020-05-28,9204.62,9579.71,9619.34,9112.3
2020-05-29,9579.71,9424.62,9601.43,9344.8
2020-05-30,9424.62,9699.78,9735.73,9340.45
2020-05-31,9699.78,9450.47,9703.51,9400.25
2020-06-01,9450.47,10211.23,10359.02,9421.6
2020-06-02,10211.23,9523.75,10232.25,9344.53
2020-06-03,9523.75,9666.06,9666.25,9408.56
2020-06-04,9666.06,9794.55,9877.89,9470.9
2020-06-05,9794.55,9622.02,9846.54,9611.19
2020-06-06,9622.02,9671.46,9728.4,9536.15
2020-06-07,9671.46,9750.7,9806.21,9410.33
2020-06-08,9750.7,9782.58,9801.19,9658.72
2020-06-09,9782.58,9779.7,9884.83,9604.13
2020-06-10,9779.7,9891.84,9990.4,9708.63
2020-06-11,9891.84,9268.13,9970.77,9093.42
2020-06-12,9268.13,9464.23,9548.13,9238.24
2020-06-13,9464.23,9474.65,9492.0,9363.89
2020-06-14,9474.65,9333.7,9479.56,9251.02
2020-06-15,9333.7,9429.65,9498.69,8909.5
2020-06-16,9429.65,9526.7,9585.17,9383.33
2020-06-17,9526.7,9459.13,9550.06,9243.06
2020-06-18,9459.13,9380.67,9480.04,9276.18
2020-06-19,9380.67,9301.83,9419.99,9239.58
2020-06-20,9301.83,9359.18,9394.04,9179.1
2020-06-21,9359.18,9292.81,9418.22,9282.53
2020-06-22,9292.81,9691.61,9774.79,9283.26
2020-06-23,9691.61,9624.3,9720.11,9580.47
2020-06-24,9624.3,9292.94,9664.38,9206.05
2020-06-25,9292.94,9241.32,9335.65,9000.53
2020-06-26,9241.32,9158.07,9289.32,9041.42
2020-06-27,9158.07,9007.14,9190.27,8867.34
2020-06-28,9007.14,9120.39,9189.74,8946.05
2020-06-29,9120.39,9187.07,9234.33,9026.42
2020-06-30,9187.07,9136.47,9200.99,9068.77
2020-07-01,9136.47,9238.89,9299.67,9097.33
2020-07-02,9238.89,9092.8,9267.84,8954.67
2020-07-03,9092.8,9066.46,9127.05,9047.38
2020-07-04,9066.46,9142.2,9195.91,9052.4
2020-07-05,9142.2,9081.44,9152.87,8935.9
2020-07-06,9081.44,9347.05,9372.09,9067.64
2020-07-07,9347.05,9257.32,9378.69,9208.31
2020-07-08,9257.32,9439.2,9471.65,9236.9
2020-07-09,9439.2,9238.95,9441.67,9171.37
2020-07-10,9238.95,9288.57,9317.31,9128.71
2020-07-11,9288.57,9237.13,9302.22,9188.13
2020-07-12,9237.13,9300.95,9339.99,9169.13
2020-07-13,9300.95,9237.89,9336.42,9201.18
2020-07-14,9237.89,9256.07,9279.57,9109.7
2020-07-15,9256.07,9193.22,9272.57,9160.89
2020-07-16,9193.22,9133.23,9216.53,9029.17
2020-07-17,9133.23,9156.79,9183.08,9080.61
2020-07-18,9156.79,9177.22,9205.94,9125.92
2020-07-19,9177.22,9216.02,9238.3,9113.41
2020-07-20,9216.02,9164.42,9224.76,9136.9
2020-07-21,9164.42,9392.83,9435.55,9162.25
2020-07-22,9392.83,9537.24,9551.87,9289.85
2020-07-23,9537.24,9615.21,9675.5,9458.25
2020-07-24,9615.21,9550.23,9647.83,9477.19
2020-07-25,9550.23,9708.41,9744.72,9536.76
2020-07-26,9708.41,9942.01,10140.55,9659.08
2020-07-27,9942.01,11042.94,11397.48,9935.51
2020-07-28,11042.94,10933.26,11253.39,10590.98
2020-07-29,10933.26,11112.04,11348.53,10854.04
2020-07-30,11112.04,11113.66,11182.76,10875.14
2020-07-31,11113.66,11352.72,11454.11,10981.87
2020-08-01,11352.72,11812.42,11874.77,11240.98
2020-08-02,11812.42,11063.5,12106.89,10694.22
2020-08-03,11063.5,11234.73,11476.29,10945.66
2020-08-04,11234.73,11194.18,11415.16,11021.07
2020-08-05,11194.18,11752.05,11791.62,11095.47
2020-08-06,11752.05,11771.27,11909.81,11577.8
2020-08-07,11771.27,11603.82,11912.62,11350.42
2020-08-08,11603.82,11770.77,11811.4,11534.87
2020-08-09,11770.77,11686.34,11802.93,11533.93
2020-08-10,11686.34,11897.41,12074.31,11640.41
2020-08-11,11897.41,11389.01,11940.4,11138.6
2020-08-12,11389.01,11570.19,11621.05,11182.8
2020-08-13,11570.19,11790.68,11795.34,11284.57
2020-08-14,11790.68,11774.52,11863.43,11657.2
2020-08-15,11774.52,11860.91,11981.62,11697.88
2020-08-16,11860.91,11917.97,11934.96,11701.22
2020-08-17,11917.97,12301.19,12474.73,11775.66
2020-08-18,12301.19,11956.69,12397.4,11855.24
2020-08-19,11956.69,11760.37,12021.8,11592.2
2020-08-20,11760.37,11863.43,11888.72,11679.03
2020-08-21,11863.43,11527.35,11882.67,11494.52
2020-08-22,11527.35,11670.42,11686.02,11379.06
2020-08-23,11670.42,11651.52,11713.62,11521.6
2020-08-24,11651.52,11756.4,11827.45,11594.64
2020-08-25,11756.4,11330.56,11767.64,11130.36
2020-08-26,11330.56,11466.89,11542.65,11259.23
2020-08-27,11466.89,11331.02,11591.64,11135.52
2020-08-28,11331.02,11535.21,11553.81,11289.07
2020-08-29,11535.21,11480.48,11585.98,11433.8
2020-08-30,11480.48,11716.54,11718.98,11470.07
2020-08-31,11716.54,11657.81,11775.27,11586.36
2020-09-01,11657.81,11926.69,12062.06,11540.42
2020-09-02,11926.69,11397.9,11954.28,11219.19
2020-09-03,11397.9,10174.62,11469.2,10017.43
2020-09-04,10174.62,10467.33,10638.71,10020.02
2020-09-05,10467.33,10167.97,10570.95,9880.05
2020-09-06,10167.97,10260.37,10361.12,10019.56
2020-09-07,10260.37,10379.08,10411.92,9893.68
2020-09-08,10379.08,10128.54,10443.72,9855.68
2020-09-09,10128.54,10228.85,10349.09,9989.63
2020-09-10,10228.85,10345.68,10493.32,10221.37
2020-09-11,10345.68,10398.5,10412.6,10215.49
2020-09-12,10398.5,10448.0,10486.76,10282.43
2020-09-13,10448.0,10332.36,10578.97,10224.4
2020-09-14,10332.36,10678.31,10753.33,10259.62
2020-09-15,10678.31,10786.7,10936.89,10632.26
2020-09-16,10786.7,10957.1,11094.7,10670.02
2020-09-17,10957.1,10945.14,11047.25,10755.99
2020-09-18,10945.14,10937.89,11040.66,10823.93
2020-09-19,10937.89,11083.61,11173.88,10898.63
2020-09-20,11083.61,10921.85,11083.9,10775.23
2020-09-21,10921.85,10418.14,10992.25,10319.73
2020-09-22,10418.14,10534.73,10576.92,10365.99
2020-09-23,10534.73,10238.09,10546.48,10166.62
2020-09-24,10238.09,10742.98,10792.17,10213.75
2020-09-25,10742.98,10694.12,10762.38,10562.14
2020-09-26,10694.12,10734.23,10822.99,10658.15
2020-09-27,10734.23,10781.47,10810.35,10612.42
2020-09-28,10781.47,10699.0,10951.6,10649.18
2020-09-29,10699.0,10841.29,10863.02,10641.03
2020-09-30,10841.29,10779.42,10850.12,10666.17
2020-10-01,10779.42,10622.79,10926.47,10454.66
2020-10-02,10622.79,10576.64,10668.49,10388.07
2020-10-03,10576.64,10552.04,10602.28,10507.49
2020-10-04,10552.04,10675.52,10699.94,10534.5
2020-10-05,10675.52,10795.11,10799.53,10627.77
2020-10-06,10795.11,10603.9,10801.66,10533.32
2020-10-07,10603.9,10672.67,10679.76,10554.41
2020-10-08,10672.67,10929.4,10957.42,10541.2
2020-10-09,10929.4,11058.78,11109.32,10839.3
2020-10-10,11058.78,11301.57,11485.43,11057.98
2020-10-11,11301.57,11375.51,11434.1,11284.09
2020-10-12,11375.51,11539.76,11725.28,11223.99
2020-10-13,11539.76,11427.29,11561.69,11314.56
2020-10-14,11427.29,11429.3,11550.25,11298.88
2020-10-15,11429.3,11508.31,11607.59,11269.05
2020-10-16,11508.31,11326.25,11545.35,11224.89
2020-10-17,11326.25,11367.65,11410.01,11270.69
2020-10-18,11367.65,11513.33,11513.68,11357.25
2020-10-19,11513.33,11756.88,11821.95,11417.11
2020-10-20,11756.88,11921.78,12047.73,11688.39
2020-10-21,11921.78,12813.11,13236.39,11900.51
2020-10-22,12813.11,12990.25,13197.69,12700.74
2020-10-23,12990.25,12937.2,13031.82,12732.62
2020-10-24,12937.2,13126.13,13167.31,12886.47
2020-10-25,13126.13,13041.21,13346.7,12910.39
2020-10-26,13041.21,13069.43,13241.79,12797.05
2020-10-27,13069.43,13646.02,13783.14,13060.64
2020-10-28,13646.02,13285.97,13855.57,12906.15
2020-10-29,13285.97,13462.18,13643.6,12985.56
2020-10-30,13462.18,13565.95,13674.89,13132.53
2020-10-31,13565.95,13803.41,14077.8,13432.24
2020-11-01,13803.41,13761.72,13897.02,13630.22
2020-11-02,13761.72,13571.24,13828.48,13221.65
2020-11-03,13571.24,14023.78,14071.54,13300.84
2020-11-04,14023.78,14157.73,14258.9,13539.13
2020-11-05,14157.73,15599.92,15739.47,14114.37
2020-11-06,15599.92,15590.62,15948.88,15219.57
2020-11-07,15590.62,14838.16,15765.02,14427.34
2020-11-08,14838.16,15488.25,15653.89,14739.11
2020-11-09,15488.25,15335.03,15812.23,14833.13
2020-11-10,15335.03,15313.73,15476.99,15099.11
2020-11-11,15313.73,15707.08,15983.03,15288.76
2020-11-12,15707.08,16306.53,16348.99,15476.25
2020-11-13,16306.53,16332.85,16482.62,15975.8
2020-11-14,16332.85,16075.95,16334.29,15720.61
2020-11-15,16075.95,15964.7,16156.82,15796.03
2020-11-16,15964.7,16721.46,16876.48,15877.77
2020-11-17,16721.46,17681.54,17857.37,16563.5
2020-11-18,17681.54,17786.27,18466.1,17260.91
2020-11-19,17786.27,17824.64,18172.87,17365.08
2020-11-20,17824.64,18672.78,18814.87,17764.07
2020-11-21,18672.78,18704.06,18966.12,18359.06
2020-11-22,18704.06,18430.59,18757.55,17635.18
2020-11-23,18430.59,18385.74,18761.66,18010.51
2020-11-24,18385.74,19157.16,19419.49,18117.78
2020-11-25,19157.16,18725.76,19488.81,18519.89
2020-11-26,18725.76,17175.86,18907.31,16270.37
2020-11-27,17175.86,17155.0,17479.12,16462.87
2020-11-28,17155.0,17739.9,17893.95,16895.0
2020-11-29,17739.9,18199.23,18347.24,17543.55
2020-11-30,18199.23,19686.87,19850.23,18199.03
2020-12-01,19686.87,18792.03,19911.79,18194.17
2020-12-02,18792.03,19226.19,19337.16,18350.0
2020-12-03,19226.19,19448.44,19608.49,18888.12
2020-12-04,19448.44,18665.0,19541.62,18603.79
2020-12-05,18665.0,19156.84,19178.4,18514.92
2020-12-06,19156.84,19378.94,19417.33,18885.88
2020-12-07,19378.94,19181.41,19411.51,18909.97
2020-12-08,19181.41,18323.52,19295.38,18227.31
2020-12-09,18323.52,18549.92,18639.24,17669.15
2020-12-10,18549.92,18250.47,18554.32,17920.56
2020-12-11,18250.47,18034.86,18295.1,17598.13
2020-12-12,18034.86,18814.98,18948.78,18033.05
2020-12-13,18814.98,19169.05,19414.65,18733.67
2020-12-14,19169.05,19274.69,19339.6,19001.22
2020-12-15,19274.69,19441.96,19553.23,19060.06
2020-12-16,19441.96,21352.13,21527.36,19299.86
2020-12-17,21352.13,22822.17,23698.98,21240.41
2020-12-18,22822.17,23135.57,23271.54,22345.87
2020-12-19,23135.57,23844.72,24114.51,22755.03
2020-12-20,23844.72,23467.06,24252.16,23095.72
2020-12-21,23467.06,22727.13,24077.7,22015.91
2020-12-22,22727.13,23823.32,23833.23,22378.26
2020-12-23,23823.32,23239.5,24082.98,22641.37
2020-12-24,23239.5,23724.2,23778.56,22716.45
2020-12-25,23724.2,24707.98,24776.64,23417.43
2020-12-26,24707.98,26445.7,26780.61,24494.27
2020-12-27,26445.7,26249.27,28340.08,25805.96
2020-12-28,26249.27,27039.45,27461.63,26085.96
2020-12-29,27039.45,27360.78,27383.6,25864.25
2020-12-30,27360.78,28889.61,28990.2,27360.09
2020-12-31,28889.61,28972.4,29301.67,27957.13
2021-01-01,28972.4,29388.94,29666.33,28748.21
2021-01-02,29388.94,32203.64,33257.29,29036.26
2021-01-03,32203.64,33063.48,34789.34,32010.59
2021-01-04,33063.48,32030.55,33622.7,28493.29
2021-01-05,32030.55,34038.29,34487.44,29985.29
2021-01-06,34038.29,36849.86,36973.76,33404.2
2021-01-07,36849.86,39479.41,40365.87,36340.01
2021-01-08,39479.41,40636.24,41964.96,36640.51
2021-01-09,40636.24,40236.66,41400.48,38783.61
2021-01-10,40236.66,38202.08,41427.88,35283.65
2021-01-11,38202.08,35496.03,38266.42,30308.4
2021-01-12,35496.03,34058.4,36620.28,32522.98
2021-01-13,34058.4,37380.85,37809.67,32405.89
2021-01-14,37380.85,39155.58,40093.43,36751.89
2021-01-15,39155.58,36790.17,39695.43,34396.19
2021-01-16,36790.17,36025.26,37942.44,35395.88
2021-01-17,36025.26,35839.51,36860.67,33854.83
2021-01-18,35839.51,36623.04,37429.24,34784.4
2021-01-19,36623.04,35932.79,37867.53,35917.28
2021-01-20,35932.79,35501.38,36409.96,33519.59
2021-01-21,35501.38,30840.3,35619.6,30067.14
2021-01-22,30840.3,33008.02,33857.39,28817.3
2021-01-23,33008.02,32107.29,33484.73,31430.15
2021-01-24,32107.29,32283.66,33090.99,30957.56
2021-01-25,32283.66,32275.27,34881.18,31937.09
2021-01-26,32275.27,32516.52,32943.69,30853.17
2021-01-27,32516.52,30423.05,32580.05,29236.73
2021-01-28,30423.05,33443.87,33880.92,29905.53
2021-01-29,33443.87,34252.08,38631.5,31996.08
2021-01-30,34252.08,34317.82,34906.15,32858.0
2021-01-31,34317.82,33143.22,34381.7,32214.08
2021-02-01,33143.22,33535.94,34714.34,32340.24
2021-02-02,33535.94,35524.43,36004.47,33459.48
2021-02-03,35524.43,37677.34,37704.8,35413.72
2021-02-04,37677.34,36983.42,38741.89,36199.19
2021-02-05,36983.42,38310.24,38343.92,36626.5
2021-02-06,38310.24,39267.01,40989.11,38247.96
2021-02-07,39267.01,38868.82,39721.59,37408.16
2021-02-08,38868.82,46437.41,46606.82,38063.87
2021-02-09,46437.41,46509.57,48209.59,45051.46
2021-02-10,46509.57,44854.95,47349.86,43743.99
2021-02-11,44854.95,48006.18,48664.81,44032.66
2021-02-12,48006.18,47435.54,48930.99,46243.85
2021-02-13,47435.54,47222.32,48171.46,46291.19
2021-02-14,47222.32,48652.87,49642.39,47096.92
2021-02-15,48652.87,47936.51,49031.74,45910.0
2021-02-16,47936.51,49184.63,50561.53,47068.63
2021-02-17,49184.63,52154.91,52622.68,48967.72
2021-02-18,52154.91,51591.61,52550.6,50874.81
2021-02-19,51591.61,55933.47,56331.09,50766.83
2021-02-20,55933.47,55900.84,57528.16,54140.61
2021-02-21,55900.84,57469.95,58348.75,55516.07
2021-02-22,57469.95,54121.17,57540.74,48194.31
2021-02-23,54121.17,48898.7,54164.35,44983.39
2021-02-24,48898.7,49738.17,51399.55,47015.55
2021-02-25,49738.17,47082.87,52086.34,46728.88
2021-02-26,47082.87,46324.5,48438.38,44153.46
2021-02-27,46324.5,46191.39,48362.8,45063.84
2021-02-28,46191.39,45261.03,46645.9,43061.92
2021-03-01,45261.03,49635.07,49812.2,45058.98
2021-03-02,49635.07,48501.21,50221.14,47097.84
2021-03-03,48501.21,50392.55,52625.39,48176.64
2021-03-04,50392.55,48363.74,51792.65,47516.91
2021-03-05,48363.74,48775.37,49467.19,46311.43
2021-03-06,48775.37,48892.8,49185.32,47099.07
2021-03-07,48892.8,50964.18,51455.54,48892.8
2021-03-08,50964.18,52405.02,52408.08,49341.09
2021-03-09,52405.02,54928.7,54933.93,51888.98
2021-03-10,54928.7,55893.31,57396.59,53054.34
2021-03-11,55893.31,57809.41,58142.77,54314.65
2021-03-12,57809.41,57256.22,58069.58,55089.68
2021-03-13,57256.22,61179.79,61749.15,56103.32
2021-03-14,61179.79,58998.89,61674.66,58980.95
2021-03-15,58998.89,55665.01,60589.17,54857.68
2021-03-16,55665.01,56925.01,56936.04,53269.13
2021-03-17,56925.01,58909.0,58975.28,54156.11
2021-03-18,58909.0,57643.32,60077.79,57022.2
2021-03-19,57643.32,58060.21,59453.32,56283.37
2021-03-20,58060.21,58101.34,59911.7,57837.79
2021-03-21,58101.34,57374.95,58621.34,55635.61
2021-03-22,57374.95,54095.36,58431.44,53795.78
2021-03-23,54095.36,54355.45,55836.27,52984.36
2021-03-24,54355.45,52303.02,57202.53,51685.15
2021-03-25,52303.02,51336.09,53199.52,50406.31
2021-03-26,51336.09,55055.43,55083.9,51275.54
2021-03-27,55055.43,55863.73,56606.78,53991.0
2021-03-28,55863.73,55781.01,56561.55,54717.97
2021-03-29,55781.01,57626.1,58413.9,54910.57
2021-03-30,57626.1,58781.54,59402.27,57055.21
2021-03-31,58781.54,58793.8,59818.5,56918.81
2021-04-01,58793.8,58730.82,59469.45,57949.11
2021-04-02,58730.82,58987.8,60061.51,58458.46
2021-04-03,58987.8,57074.97,59770.87,56958.04
2021-04-04,57074.97,58219.43,58493.73,56493.38
2021-04-05,58219.43,59119.56,59235.68,56833.44
2021-04-06,59119.56,58010.35,59464.31,57369.44
2021-04-07,58010.35,55951.98,58628.19,55467.58
2021-04-08,55951.98,58084.46,58150.23,55711.07
2021-04-09,58084.46,58106.85,58881.94,57694.22
2021-04-10,58106.85,59784.8,61193.5,57885.43
2021-04-11,59784.8,59980.45,60673.37,59218.25
2021-04-12,59980.45,59845.76,61233.29,59421.37
2021-04-13,59845.76,63558.48,63682.32,59811.31
2021-04-14,63558.48,62964.27,64859.81,61312.98
2021-04-15,62964.27,63233.03,63826.89,62038.33
2021-04-16,63233.03,61416.41,63567.11,60048.13
2021-04-17,61416.41,60056.07,62541.21,59712.92
2021-04-18,60056.07,56246.82,60393.33,52785.1
2021-04-19,56246.82,55680.11,57590.64,54291.08
2021-04-20,55680.11,56496.06,57101.05,53429.73
2021-04-21,56496.06,53803.25,56801.94,53640.81
2021-04-22,53803.25,51717.61,55458.61,50519.78
2021-04-23,51717.61,51178.03,52112.75,47495.24
2021-04-24,51178.03,50115.99,51223.86,48769.48
2021-04-25,50115.99,49120.97,50576.4,47073.07
2021-04-26,49120.97,54062.29,54389.71,48843.41
2021-04-27,54062.29,55073.48,55490.94,53357.59
2021-04-28,55073.48,54877.94,56461.55,53886.63
2021-04-29,54877.94,53581.58,55217.24,52399.42
2021-04-30,53581.58,57757.97,57984.34,53089.93
2021-05-01,57757.97,57843.16,58498.65,57057.4
2021-05-02,57843.16,56623.51,57934.82,56092.72
2021-05-03,56623.51,57195.07,58963.84,56531.6
2021-05-04,57195.07,53244.07,57226.81,53108.04
2021-05-05,53244.07,57506.88,57944.11,52978.89
2021-05-06,57506.88,56441.94,58392.76,55299.4
2021-05-07,56441.94,57374.33,58695.29,55311.16
2021-05-08,57374.33,58943.13,59521.69,56985.44
2021-05-09,58943.13,58294.18,59276.99,56350.98
2021-05-10,58294.18,55870.01,59587.03,54239.16
2021-05-11,55870.01,56747.52,56928.37,54490.38
2021-05-12,56747.52,49504.08,58005.44,49182.89
2021-05-13,49504.08,49700.6,51377.99,47029.73
2021-05-14,49700.6,49887.96,51554.66,48910.06
2021-05-15,49887.96,46775.29,50710.05,46606.18
2021-05-16,46775.29,46490.71,49808.83,43918.69
2021-05-17,46490.71,43552.14,46665.19,42130.83
2021-05-18,43552.14,42886.02,45819.36,42309.39
2021-05-19,42886.02,36771.87,43564.34,29925.2
2021-05-20,36771.87,40597.4,42520.03,35009.25
2021-05-21,40597.4,37350.39,42252.07,33552.8
2021-05-22,37350.39,37491.5,38841.92,35287.71
2021-05-23,37491.5,34716.84,38304.55,31157.18
2021-05-24,34716.84,38837.76,39945.35,34467.32
2021-05-25,38837.76,38387.36,39842.9,36509.09
2021-05-26,38387.36,39295.08,40854.81,37855.81
2021-05-27,39295.08,38538.84,40408.95,37211.84
2021-05-28,38538.84,35680.92,38879.6,34733.76
2021-05-29,35680.92,34611.58,37307.1,33666.06
2021-05-30,34611.58,35662.59,36481.62,33400.65
2021-05-31,35662.59,37290.83,37512.8,34202.86
2021-06-01,37290.83,36683.51,37910.19,35733.52
2021-06-02,36683.51,37576.98,38225.18,35935.34
2021-06-03,37576.98,39229.66,39482.46,37199.92
2021-06-04,39229.66,36861.5,39273.49,35617.03
2021-06-05,36861.5,35538.4,37911.76,34846.16
2021-06-06,35538.4,35798.57,36453.81,35264.34
2021-06-07,35798.57,33582.86,36790.39,33367.12
2021-06-08,33582.86,33409.38,34061.09,31034.35
2021-06-09,33409.38,37391.58,37528.42,32435.18
2021-06-10,37391.58,36680.78,38387.2,35821.05
2021-06-11,36680.78,37339.98,37665.85,35981.84
2021-06-12,37339.98,35541.78,37445.32,34655.21
2021-06-13,35541.78,39017.37,39374.68,34802.24
2021-06-14,39017.37,40526.63,41025.42,38755.79
2021-06-15,40526.63,40161.86,41307.06,39526.69
2021-06-16,40161.86,38345.41,40487.98,38122.04
2021-06-17,38345.41,38082.3,39537.42,37386.57
2021-06-18,38082.3,35830.29,38201.23,35158.89
2021-06-19,35830.29,35515.38,36443.26,34863.17
2021-06-20,35515.38,35602.26,36139.95,33377.82
2021-06-21,35602.26,31652.62,35760.61,31284.7
2021-06-22,31652.62,32537.58,33312.87,28908.07
2021-06-23,32537.58,33678.64,34831.93,31790.02
2021-06-24,33678.64,34649.84,35267.23,32340.83
2021-06-25,34649.84,31593.86,35494.5,31290.25
2021-06-26,31593.86,32307.35,32680.58,30190.9
2021-06-27,32307.35,34713.81,34754.5,32031.15
2021-06-28,34713.81,34487.11,35292.57,33890.86
2021-06-29,34487.11,35901.41,36624.75,34243.82
2021-06-30,35901.41,35056.39,36090.37,34062.04
2021-07-01,35056.39,33543.11,35065.41,32757.33
2021-07-02,33543.11,33804.54,33968.47,32715.18
2021-07-03,33804.54,34682.84,34944.91,33333.05
2021-07-04,34682.84,35287.97,35945.36,34390.95
2021-07-05,35287.97,33702.79,35290.8,33151.51
2021-07-06,33702.79,34237.66,35096.65,33558.75
2021-07-07,34237.66,33880.79,35066.82,33807.42
2021-07-08,33880.79,32874.01,33934.31,32108.68
2021-07-09,32874.01,33804.2,34076.49,32274.31
2021-07-10,33804.2,33515.13,34253.5,33030.16
2021-07-11,33515.13,34249.3,34595.69,33335.4
2021-07-12,34249.3,33088.51,34658.46,32660.38
2021-07-13,33088.51,32737.47,33335.54,32206.14
2021-07-14,32737.47,32820.5,33099.2,31601.99
2021-07-15,32820.5,31867.46,33188.54,31133.75
2021-07-16,31867.46,31401.76,32256.94,31046.14
2021-07-17,31401.76,31546.64,31966.25,31194.16
2021-07-18,31546.64,31806.3,32446.17,31131.67
2021-07-19,31806.3,30847.55,31907.17,30487.11
2021-07-20,30847.55,29795.55,31063.88,29320.09
2021-07-21,29795.55,32139.48,32814.13,29513.88
2021-07-22,32139.48,32299.47,32604.4,31738.48
2021-07-23,32299.47,33637.92,33637.93,32012.62
2021-07-24,33637.92,34282.56,34519.75,33429.09
2021-07-25,34282.56,35369.93,35382.63,33892.36
2021-07-26,35369.93,37269.52,40553.85,35270.24
2021-07-27,37269.52,39496.69,39535.5,36422.45
2021-07-28,39496.69,40030.01,40906.09,38809.89
2021-07-29,40030.01,40030.52,40633.62,39281.83
2021-07-30,40030.52,42231.83,42301.76,38346.18
2021-07-31,42231.83,41474.72,42373.59,41065.61
2021-08-01,41474.72,39870.76,42584.65,39471.54
2021-08-02,39870.76,39158.53,40446.6,38698.01
2021-08-03,39158.53,38189.3,39779.45,37679.22
2021-08-04,38189.3,39738.56,39961.11,37526.24
2021-08-05,39738.56,40888.18,41409.14,37330.04
2021-08-06,40888.18,42852.18,43363.62,39895.05
2021-08-07,42852.18,44617.96,44731.51,42473.57
2021-08-08,44617.96,43827.75,45310.33,43300.59
2021-08-09,43827.75,46292.61,46476.01,42818.07
2021-08-10,46292.61,45601.03,46707.56,44663.2
2021-08-11,45601.03,45556.69,46763.89,45360.51
2021-08-12,45556.69,44425.52,46214.21,43786.4
2021-08-13,44425.52,47832.93,47890.79,44260.38
2021-08-14,47832.93,47102.03,48136.25,46049.28
2021-08-15,47102.03,47015.94,47390.93,45595.22
2021-08-16,47015.94,45927.4,48064.42,45681.1
2021-08-17,45927.4,44684.43,47100.97,44438.79
2021-08-18,44684.43,44714.54,46024.97,44240.9
2021-08-19,44714.54,46761.49,47044.06,43982.21
2021-08-20,46761.49,49336.45,49377.5,46652.0
2021-08-21,49336.45,48867.87,49809.82,48330.03
2021-08-22,48867.87,49289.71,49512.19,48119.98
2021-08-23,49289.71,49521.06,50513.83,49048.25
2021-08-24,49521.06,47690.54,49859.97,47580.66
2021-08-25,47690.54,48996.44,49257.74,47135.07
2021-08-26,48996.44,46852.22,49358.2,46456.68
2021-08-27,46852.22,49088.1,49166.31,46376.81
2021-08-28,49088.1,48918.9,49306.47,48386.9
2021-08-29,48918.9,48794.26,49653.49,47841.49
2021-08-30,48794.26,46993.31,48878.11,46872.47
2021-08-31,46993.31,47159.26,48252.74,46713.72
2021-09-01,47159.26,48840.01,49062.05,46544.74
2021-09-02,48840.01,49280.77,50374.89,48632.7
2021-09-03,49280.77,50019.51,51056.15,48362.56
2021-09-04,50019.51,49935.29,50549.35,49501.12
